iter	Passed	Remaining
3218	422572	233799
3219	422715	233675
3220	422844	233542
3221	422959	233401
3222	423089	233270
3223	423208	233132
3224	423331	232996
3225	423478	232873
3226	423622	232749
3227	423751	232617
3228	423872	232480
3229	423999	232346
3230	424156	232229
3231	424281	232094
3232	424412	231963
3233	424528	231823
3234	424662	231693
3235	424812	231572
3236	424956	231448
3237	425053	231298
3238	425195	231173
3239	425321	231038
3240	425451	230906
3241	425600	230784
3242	425731	230653
3243	425862	230522
3244	426073	230434
3245	426199	230299
3246	426337	230172
3247	426455	230034
3248	426600	229910
3249	426717	229770
3250	426861	229646
3251	427019	229529
3252	427136	229390
3253	427263	229256
3254	427379	229117
3255	427504	228982
3256	427630	228848
3257	427759	228716
3258	427891	228585
3259	428015	228449
3260	428136	228313
3261	428237	228166
3262	428346	228022
3263	428473	227888
3264	428581	227745
3265	428713	227614
3266	428819	227470
3267	428953	227340
3268	429072	227202
3269	429200	227069
3270	429350	226947
3271	429466	226808
3272	429596	226676
3273	429700	226531
3274	429906	226439
3275	430028	226302
3276	430175	226179
3277	430314	226052
3278	430436	225916
3279	430550	225776
3280	430673	225641
3281	430790	225502
3282	430984	225403
3283	431122	225276
3284	431260	225148
3285	431357	224998
3286	431475	224860
3287	431603	224727
3288	431730	224594
3289	431843	224453
3290	431964	224316
3291	432082	224178
3292	432221	224051
3293	432352	223920
3294	432488	223791
3295	432632	223666
3296	432770	223539
3297	432912	223413
3298	433043	223281
3299	433183	223155
3300	433317	223025
3301	433440	222889
3302	433586	222765
3303	433704	222627
3304	433821	222489
3305	433979	222371
3306	434101	222235
3307	434238	222107
3308	434386	221984
3309	434504	221846
3310	434643	221719
3311	434769	221585
3312	434897	221452
3313	435032	221323
3314	435173	221197
3315	435291	221058
3316	435431	220931
3317	435578	220808
3318	435707	220676
3319	435822	220536
3320	435933	220395
3321	436040	220251
3322	436161	220115
3323	436287	219981
3324	436410	219846
3325	436535	219711
3326	436670	219582
3327	436789	219444
3328	436904	219305
3329	437025	219169
3330	437274	219096
3331	437426	218975
3332	437553	218842
3333	437657	218697
3334	437769	218556
3335	437870	218410
3336	437995	218275
3337	438133	218147
3338	438252	218010
3339	438389	217882
3340	438515	217748
3341	438638	217613
3342	438765	217479
3343	438903	217351
3344	439036	217221
3345	439175	217094
3346	439304	216961
3347	439456	216840
3348	439590	216710
3349	439727	216582
3350	439881	216462
3351	440016	216332
3352	440157	216205
3353	440284	216072
3354	440435	215951
3355	440582	215827
3356	440689	215684
3357	440803	215544
3358	440924	215408
3359	441033	215266
3360	441157	215131
3361	441278	214995
3362	441412	214865
3363	441545	214735
3364	441687	214609
3365	441814	214475
3366	441960	214351
3367	442076	214212
3368	442223	214088
3369	442355	213958
3370	442488	213827
3371	442596	213685
3372	442741	213560
3373	442869	213428
3374	442983	213288
3375	443145	213171
3376	443272	213038
3377	443418	212914
3378	443541	212779
3379	443667	212645
3380	443797	212513
3381	443919	212377
3382	444029	212236
3383	444151	212100
3384	444275	211965
3385	444461	211860
3386	444585	211725
3387	444712	211593
3388	444815	211448
3389	444915	211302
3390	445053	211173
3391	445203	211051
3392	445348	210927
3393	445476	210794
3394	445613	210665
3395	445729	210526
3396	445835	210384
3397	445967	210253
3398	446104	210124
3399	446223	209987
3400	446355	209856
3401	446498	209731
3402	446628	209599
3403	446761	209468
3404	446865	209324
3405	446990	209190
3406	447116	209056
3407	447208	208907
3408	447350	208781
3409	447485	208651
3410	447744	208579
3411	447874	208448
3412	448009	208318
3413	448153	208192
3414	448266	208053
3415	448381	207914
3416	448503	207778
3417	448598	207631
3418	448718	207494
3419	448865	207370
3420	448996	207239
3421	449118	207103
3422	449233	206964
3423	449345	206825
3424	449504	206706
3425	449644	206579
3426	449768	206444
3427	449905	206316
3428	450025	206179
3429	450147	206044
3430	450274	205910
3431	450403	205778
3432	450536	205648
3433	450659	205513
3434	450782	205378
3435	450891	205236
3436	451010	205100
3437	451146	204971
3438	451287	204844
3439	451416	204712
3440	451552	204582
3441	451676	204448
3442	451792	204310
3443	451925	204179
3444	452063	204052
3445	452180	203914
3446	452298	203777
3447	452412	203638
3448	452544	203507
3449	452652	203365
3450	452769	203228
3451	452894	203093
3452	453018	202959
3453	453146	202827
3454	453268	202691
3455	453393	202557
3456	453505	202418
3457	453622	202280
3458	453736	202141
3459	453842	201999
3460	453943	201854
3461	454083	201727
3462	454189	201585
3463	454313	201450
3464	454389	201295
3465	454528	201167
3466	454643	201029
3467	454771	200896
3468	454892	200761
3469	455017	200627
3470	455153	200498
3471	455294	200371
3472	455444	200248
3473	455594	200125
3474	455748	200004
3475	455875	199871
3476	455982	199730
3477	456123	199602
3478	456224	199458
3479	456343	199322
3480	456480	199193
3481	456624	199068
3482	456741	198930
3483	456878	198802
3484	456994	198664
3485	457080	198514
3486	457188	198372
3487	457295	198231
3488	457408	198092
3489	457538	197960
3490	457651	197821
3491	457765	197683
3492	457887	197548
3493	458011	197414
3494	458123	197275
3495	458249	197141
3496	458379	197010
3497	458515	196881
3498	458674	196762
3499	458816	196635
3500	458922	196493
3501	459055	196363
3502	459174	196227
3503	459307	196097
3504	459428	195961
3505	459558	195830
3506	459686	195697
3507	459816	195566
3508	459933	195429
3509	460073	195301
3510	460198	195168
3511	460332	195038
3512	460463	194907
3513	460601	194778
3514	460733	194648
3515	460845	194509
3516	460961	194372
3517	461085	194237
3518	461226	194110
3519	461336	193971
3520	461480	193845
3521	461592	193706
3522	461729	193577
3523	461854	193444
3524	461985	193313
3525	462101	193175
3526	462219	193039
3527	462342	192904
3528	462503	192786
3529	462628	192652
3530	462751	192518
3531	462891	192391
3532	463005	192252
3533	463153	192128
3534	463298	192003
3535	463420	191868
3536	463548	191736
3537	463778	191646
3538	463911	191515
3539	464068	191395
3540	464168	191251
3541	464294	191118
3542	464419	190984
3543	464525	190843
3544	464724	190740
3545	464849	190606
3546	464979	190475
3547	465129	190351
3548	465254	190217
3549	465379	190084
3550	465498	189948
3551	465616	189811
3552	465735	189676
3553	465885	189552
3554	466026	189425
3555	466146	189290
3556	466272	189156
3557	466404	189026
3558	466511	188885
3559	466656	188760
3560	466774	188623
3561	466911	188495
3562	467034	188360
3563	467168	188230
3564	467302	188100
3565	467480	187988
3566	467584	187846
3567	467705	187711
3568	467821	187574
3569	467953	187443
3570	468093	187316
3571	468226	187185
3572	468346	187050
3573	468480	186920
3574	468632	186797
3575	468756	186663
3576	468876	186528
3577	468999	186393
3578	469120	186258
3579	469261	186131
3580	469385	185997
3581	469520	185868
3582	469641	185733
3583	469795	185611
3584	469929	185481
3585	470205	185407
3586	470345	185279
3587	470496	185156
3588	470622	185023
3589	470767	184897
3590	470905	184769
3591	471027	184634
3592	471167	184506
3593	471293	184373
3594	471442	184249
3595	471588	184124
3596	471728	183996
3597	471832	183854
3598	471951	183718
3599	472067	183581
3600	472180	183443
3601	472300	183308
3602	472450	183184
3603	472590	183056
3604	472706	182919
3605	472839	182789
3606	472976	182660
3607	473113	182531
3608	473339	182437
3609	473473	182306
3610	473591	182170
3611	473700	182031
3612	473835	181901
3613	473964	181769
3614	474101	181640
3615	474225	181506
3616	474337	181368
3617	474468	181237
3618	474592	181103
3619	474714	180968
3620	474853	180840
3621	474988	180710
3622	475103	180573
3623	475231	180441
3624	475361	180309
3625	475482	180174
3626	475601	180038
3627	475718	179902
3628	475840	179767
3629	475977	179638
3630	476121	179512
3631	476249	179380
3632	476392	179253
3633	476502	179114
3634	476632	178983
3635	476757	178849
3636	476877	178714
3637	477008	178583
3638	477151	178456
3639	477250	178313
3640	477402	178189
3641	477544	178062
3642	477678	177933
3643	477814	177803
3644	477953	177675
3645	478086	177544
3646	478212	177411
3647	478348	177282
3648	478480	177151
3649	478603	177017
3650	478733	176886
3651	478866	176755
3652	478988	176621
3653	479126	176492
3654	479271	176366
3655	479384	176229
3656	479523	176100
3657	479660	175971
3658	479778	175835
3659	479903	175702
3660	480056	175579
3661	480192	175449
3662	480334	175322
3663	480475	175195
3664	480595	175060
3665	480724	174928
3666	480838	174790
3667	480970	174660
3668	481081	174521
3669	481214	174390
3670	481340	174258
3671	481461	174123
3672	481590	173991
3673	481682	173846
3674	481800	173710
3675	481945	173584
3676	482066	173449
3677	482192	173316
3678	482365	173200
3679	482501	173071
3680	482613	172933
3681	482735	172799
3682	482854	172663
3683	482974	172528
3684	483094	172393
3685	483218	172259
3686	483339	172124
3687	483466	171992
3688	483598	171861
3689	483706	171722
3690	483828	171588
3691	483944	171451
3692	484078	171321
3693	484195	171185
3694	484306	171047
3695	484429	170913
3696	484560	170782
3697	484665	170642
3698	484792	170509
3699	484911	170374
3700	485031	170239
3701	485256	170141
3702	485393	170012
3703	485503	169873
3704	485620	169737
3705	485735	169601
3706	485875	169473
3707	486009	169343
3708	486133	169209
3709	486256	169075
3710	486355	168933
3711	486486	168802
3712	486635	168677
3713	486756	168542
3714	486879	168409
3715	486992	168271
3716	487123	168140
3717	487243	168006
3718	487379	167876
3719	487510	167745
3720	487652	167618
3721	487762	167479
3722	487896	167350
3723	488032	167220
3724	488150	167085
3725	488281	166954
3726	488405	166820
3727	488538	166690
3728	488671	166559
3729	488810	166431
3730	488932	166297
3731	489047	166160
3732	489167	166026
3733	489272	165886
3734	489387	165749
3735	489499	165612
3736	489614	165475
3737	489718	165335
3738	489864	165209
3739	490018	165086
3740	490151	164956
3741	490246	164812
3742	490373	164680
3743	490482	164542
3744	490611	164410
3745	490717	164271
3746	490842	164138
3747	490968	164005
3748	491087	163870
3749	491209	163736
3750	491342	163606
3751	491477	163476
3752	491610	163346
3753	491738	163214
3754	491879	163086
3755	491999	162951
3756	492124	162818
3757	492239	162682
3758	492365	162549
3759	492492	162417
3760	492636	162291
3761	492758	162156
3762	492869	162019
3763	492997	161887
3764	493115	161752
3765	493228	161615
3766	493325	161473
3767	493446	161339
3768	493503	161184
3769	493638	161054
3770	493768	160923
3771	493899	160792
3772	494039	160664
3773	494160	160530
3774	494283	160396
3775	494405	160262
3776	494510	160123
3777	494646	159994
3778	494770	159861
3779	494902	159730
3780	495023	159596
3781	495161	159467
3782	495293	159337
3783	495424	159206
3784	495570	159080
3785	495684	158943
3786	495793	158805
3787	495924	158674
3788	496050	158542
3789	496179	158411
3790	496294	158274
3791	496408	158138
3792	496539	158007
3793	496663	157874
3794	496784	157740
3795	496895	157603
3796	497027	157472
3797	497152	157339
3798	497270	157205
3799	497379	157067
3800	497496	156932
3801	497587	156788
3802	497709	156654
3803	497836	156522
3804	497941	156383
3805	498069	156251
3806	498193	156118
3807	498314	155985
3808	498444	155853
3809	498573	155722
3810	498699	155590
3811	498820	155456
3812	498951	155325
3813	499077	155192
3814	499197	155058
3815	499345	154933
3816	499443	154792
3817	499562	154657
3818	499669	154519
3819	499785	154383
3820	499922	154254
3821	500046	154122
3822	500159	153985
3823	500285	153853
3824	500422	153724
3825	500554	153594
3826	500693	153465
3827	500831	153337
3828	500965	153207
3829	501077	153070
3830	501225	152945
3831	501359	152815
3832	501489	152684
3833	501613	152551
3834	501750	152422
3835	501886	152293
3836	502037	152168
3837	502163	152036
3838	502282	151901
3839	502411	151770
3840	502526	151634
3841	502658	151504
3842	502772	151368
3843	502901	151236
3844	503094	151124
3845	503228	150994
3846	503359	150863
3847	503476	150728
3848	503607	150598
3849	503726	150463
3850	503853	150331
3851	503980	150199
3852	504114	150069
3853	504238	149937
3854	504387	149811
3855	504525	149682
3856	504661	149553
3857	504786	149421
3858	504948	149299
3859	505079	149168
3860	505194	149033
3861	505332	148904
3862	505461	148772
3863	505586	148640
3864	505696	148503
3865	505826	148372
3866	505943	148237
3867	506058	148101
3868	506368	148023
3869	506477	147886
3870	506598	147752
3871	506757	147629
3872	506918	147507
3873	507062	147380
3874	507218	147256
3875	507349	147126
3876	507451	146986
3877	507607	146863
3878	507719	146726
3879	507825	146588
3880	507961	146459
3881	508063	146320
3882	508192	146188
3883	508314	146055
3884	508444	145924
3885	508561	145789
3886	508690	145658
3887	508893	145547
3888	509000	145410
3889	509159	145287
3890	509299	145158
3891	509438	145030
3892	509580	144902
3893	509691	144766
3894	509804	144630
3895	509921	144495
3896	510037	144360
3897	510161	144227
3898	510286	144094
3899	510443	143971
3900	510587	143844
3901	510702	143708
3902	510830	143577
3903	510940	143440
3904	511113	143321
3905	511214	143181
3906	511338	143049
3907	511457	142914
3908	511593	142785
3909	511723	142654
3910	511841	142519
3911	511973	142389
3912	512111	142260
3913	512232	142126
3914	512332	141987
3915	512495	141865
3916	512608	141729
3917	512753	141602
3918	512887	141472
3919	513029	141344
3920	513143	141209
3921	513261	141075
3922	513386	140942
3923	513514	140810
3924	513634	140677
3925	513736	140538
3926	513838	140399
3927	513962	140266
3928	514081	140132
3929	514186	139994
3930	514317	139864
3931	514438	139730
3932	514562	139597
3933	514674	139461
3934	514802	139330
3935	514934	139199
3936	515064	139068
3937	515198	138938
3938	515344	138812
3939	515479	138682
3940	515580	138543
3941	515728	138417
3942	515843	138282
3943	515976	138151
3944	516098	138018
3945	516227	137887
3946	516361	137757
3947	516488	137625
3948	516607	137491
3949	516722	137356
3950	516843	137223
3951	517038	137109
3952	517163	136976
3953	517290	136845
3954	517410	136711
3955	517545	136581
3956	517683	136452
3957	517803	136319
3958	518027	136212
3959	518162	136082
3960	518285	135950
3961	518398	135814
3962	518518	135680
3963	518638	135547
3964	518770	135416
3965	518879	135280
3966	519002	135147
3967	519129	135015
3968	519255	134883
3969	519381	134751
3970	519496	134616
3971	519618	134483
3972	519739	134350
3973	519876	134220
3974	519975	134081
3975	520134	133958
3976	520281	133831
3977	520386	133693
3978	520517	133563
3979	520662	133436
3980	520788	133304
3981	520906	133170
3982	521031	133037
3983	521136	132900
3984	521301	132778
3985	521405	132640
3986	521520	132505
3987	521651	132374
3988	521760	132238
3989	521875	132103
3990	522002	131972
3991	522135	131841
3992	522271	131712
3993	522409	131583
3994	522529	131449
3995	522641	131314
3996	522767	131182
3997	522900	131052
3998	523035	130922
3999	523143	130785
4000	523244	130647
4001	523376	130517
4002	523487	130381
4003	523623	130252
4004	523723	130113
4005	523846	129980
4006	523974	129849
4007	524107	129719
4008	524232	129587
4009	524350	129453
4010	524477	129321
4011	524596	129187
4012	524710	129052
4013	524855	128925
4014	525055	128811
4015	525170	128677
4016	525313	128549
4017	525436	128416
4018	525560	128284
4019	525679	128150
4020	525810	128019
4021	525944	127889
4022	526060	127755
4023	526185	127623
4024	526306	127490
4025	526433	127358
4026	526562	127227
4027	526684	127094
4028	526818	126964
4029	526945	126833
4030	527073	126701
4031	527219	126574
4032	527353	126444
4033	527477	126312
4034	527637	126188
4035	527761	126055
4036	527891	125925
4037	528011	125791
4038	528136	125659
4039	528251	125525
4040	528360	125389
4041	528504	125261
4042	528645	125133
4043	528765	124999
4044	528889	124867
4045	528984	124728
4046	529111	124596
4047	529214	124459
4048	529350	124330
4049	529481	124199
4050	529609	124068
4051	529737	123936
4052	529874	123807
4053	530005	123676
4054	530143	123547
4055	530265	123414
4056	530449	123296
4057	530568	123162
4058	530697	123031
4059	530834	122902
4060	530956	122769
4061	531086	122638
4062	531218	122508
4063	531349	122377
4064	531479	122246
4065	531602	122114
4066	531734	121983
4067	531862	121852
4068	531966	121715
4069	532060	121576
4070	532176	121442
4071	532282	121306
4072	532395	121171
4073	532510	121036
4074	532639	120905
4075	532762	120773
4076	532883	120640
4077	533016	120510
4078	533164	120383
4079	533313	120257
4080	533440	120125
4081	533554	119990
4082	533683	119859
4083	533823	119731
4084	533954	119600
4085	534054	119463
4086	534199	119335
4087	534323	119203
4088	534444	119070
4089	534562	118936
4090	534689	118805
4091	534813	118673
4092	534939	118541
4093	535064	118409
4094	535202	118280
4095	535316	118146
4096	535438	118013
4097	535570	117882
4098	535714	117755
4099	535831	117621
4100	535975	117493
4101	536107	117363
4102	536224	117229
4103	536360	117100
4104	536489	116969
4105	536621	116838
4106	536726	116702
4107	536857	116571
4108	536969	116436
4109	537096	116305
4110	537226	116174
4111	537343	116041
4112	537638	115945
4113	537780	115817
4114	537884	115681
4115	538037	115555
4116	538154	115421
4117	538266	115286
4118	538383	115153
4119	538495	115018
4120	538613	114885
4121	538767	114759
4122	538902	114629
4123	539036	114499
4124	539142	114363
4125	539269	114232
4126	539421	114105
4127	539536	113971
4128	539669	113841
4129	539805	113712
4130	539920	113578
4131	540050	113447
4132	540160	113312
4133	540290	113181
4134	540424	113051
4135	540534	112916
4136	540761	112805
4137	540890	112674
4138	541009	112541
4139	541155	112413
4140	541271	112280
4141	541412	112151
4142	541554	112023
4143	541674	111890
4144	541816	111761
4145	541952	111632
4146	542065	111497
4147	542206	111369
4148	542352	111241
4149	542494	111113
4150	542629	110983
4151	542755	110851
4152	542961	110736
4153	543084	110604
4154	543272	110484
4155	543418	110357
4156	543547	110226
4157	543673	110094
4158	543819	109966
4159	543924	109830
4160	544111	109711
4161	544235	109579
4162	544338	109443
4163	544470	109312
4164	544596	109180
4165	544740	109052
4166	544862	108920
4167	544992	108789
4168	545130	108659
4169	545260	108529
4170	545379	108396
4171	545465	108256
4172	545581	108122
4173	545702	107989
4174	545815	107855
4175	545934	107722
4176	546072	107593
4177	546199	107461
4178	546317	107328
4179	546443	107197
4180	546579	107067
4181	546719	106938
4182	546865	106810
4183	546965	106673
4184	547084	106540
4185	547212	106409
4186	547340	106278
4187	547477	106148
4188	547597	106016
4189	547725	105884
4190	547854	105753
4191	547986	105623
4192	548108	105490
4193	548238	105360
4194	548374	105230
4195	548485	105095
4196	548613	104964
4197	548705	104826
4198	548838	104696
4199	548948	104561
4200	549062	104427
4201	549174	104293
4202	549309	104163
4203	549439	104032
4204	549562	103900
4205	549667	103765
4206	549779	103630
4207	549909	103500
4208	550025	103366
4209	550142	103233
4210	550285	103104
4211	550425	102976
4212	550547	102843
4213	550671	102711
4214	550776	102576
4215	550898	102444
4216	551018	102311
4217	551130	102177
4218	551259	102046
4219	551393	101916
4220	551513	101783
4221	551623	101649
4222	551757	101519
4223	551872	101385
4224	552037	101261
4225	552158	101128
4226	552271	100995
4227	552422	100868
4228	552536	100734
4229	552660	100602
4230	552792	100472
4231	552928	100342
4232	553053	100210
4233	553180	100079
4234	553300	99946
4235	553434	99816
4236	553537	99681
4237	553664	99549
4238	553792	99418
4239	553903	99284
4240	554012	99150
4241	554125	99016
4242	554270	98888
4243	554392	98756
4244	554506	98622
4245	554626	98489
4246	554752	98358
4247	554884	98228
4248	555025	98099
4249	555138	97965
4250	555258	97833
4251	555387	97702
4252	555536	97574
4253	555652	97441
4254	555791	97312
4255	555919	97181
4256	556040	97049
4257	556168	96917
4258	556299	96787
4259	556410	96653
4260	556522	96519
4261	556664	96391
4262	556828	96266
4263	556929	96130
4264	557053	95998
4265	557198	95870
4266	557325	95739
4267	557454	95608
4268	557601	95480
4269	557746	95352
4270	557857	95218
4271	557974	95085
4272	558085	94951
4273	558213	94820
4274	558332	94687
4275	558454	94555
4276	558589	94426
4277	558713	94294
4278	558828	94161
4279	558945	94028
4280	559049	93893
4281	559185	93763
4282	559312	93632
4283	559444	93501
4284	559566	93369
4285	559687	93237
4286	559812	93106
4287	559931	92973
4288	560038	92839
4289	560147	92705
4290	560257	92571
4291	560385	92440
4292	560507	92308
4293	560640	92177
4294	560765	92046
4295	560898	91916
4296	561047	91788
4297	561172	91657
4298	561301	91526
4299	561440	91397
4300	561557	91264
4301	561683	91133
4302	561813	91002
4303	561958	90874
4304	562052	90737
4305	562183	90607
4306	562303	90475
4307	562435	90344
4308	562569	90214
4309	562684	90081
4310	562816	89951
4311	562962	89823
4312	563089	89692
4313	563217	89561
4314	563347	89430
4315	563477	89299
4316	563600	89168
4317	563709	89034
4318	563841	88903
4319	563981	88774
4320	564087	88640
4321	564198	88506
4322	564416	88389
4323	564565	88262
4324	564688	88130
4325	564807	87998
4326	564931	87866
4327	565068	87737
4328	565175	87602
4329	565293	87470
4330	565427	87340
4331	565523	87204
4332	565639	87071
4333	565785	86943
4334	565892	86809
4335	565970	86670
4336	566105	86540
4337	566216	86407
4338	566324	86273
4339	566460	86143
4340	566589	86013
4341	566720	85882
4342	566845	85751
4343	566954	85617
4344	567091	85487
4345	567243	85360
4346	567354	85227
4347	567470	85094
4348	567600	84963
4349	567721	84831
4350	567853	84701
4351	567976	84570
4352	568115	84440
4353	568238	84309
4354	568342	84174
4355	568454	84041
4356	568596	83912
4357	568720	83781
4358	568856	83651
4359	569001	83523
4360	569130	83392
4361	569257	83261
4362	569400	83132
4363	569553	83005
4364	569685	82875
4365	569797	82741
4366	569938	82613
4367	570080	82484
4368	570210	82353
4369	570340	82223
4370	570461	82091
4371	570565	81956
4372	570714	81828
4373	570844	81698
4374	570985	81569
4375	571124	81440
4376	571229	81305
4377	571357	81175
4378	571484	81044
4379	571599	80911
4380	571750	80783
4381	571891	80654
4382	572021	80524
4383	572155	80394
4384	572300	80265
4385	572436	80135
4386	572553	80003
4387	572661	79869
4388	572795	79739
4389	572921	79608
4390	573089	79483
4391	573235	79355
4392	573344	79221
4393	573462	79089
4394	573581	78957
4395	573714	78827
4396	573836	78695
4397	573959	78563
4398	574069	78430
4399	574197	78299
4400	574326	78168
4401	574448	78037
4402	574575	77906
4403	574705	77775
4404	574827	77644
4405	574963	77514
4406	575092	77383
4407	575199	77250
4408	575306	77116
4409	575414	76982
4410	575546	76852
4411	575688	76723
4412	575803	76591
4413	575911	76457
4414	576041	76327
4415	576150	76193
4416	576277	76062
4417	576410	75932
4418	576516	75799
4419	576634	75667
4420	576755	75535
4421	576891	75405
4422	577030	75276
4423	577154	75144
4424	577259	75011
4425	577373	74878
4426	577513	74749
4427	577621	74615
4428	577722	74481
4429	577884	74355
4430	578031	74226
4431	578126	74092
4432	578259	73961
4433	578376	73829
4434	578504	73698
4435	578627	73567
4436	578748	73435
4437	578873	73304
4438	578984	73171
4439	579095	73039
4440	579223	72908
4441	579341	72776
4442	579455	72643
4443	579588	72513
4444	579739	72385
4445	579889	72257
4446	580009	72126
4447	580143	71996
4448	580277	71866
4449	580379	71732
4450	580505	71601
4451	580616	71468
4452	580738	71337
4453	580892	71209
4454	581008	71077
4455	581125	70945
4456	581272	70816
4457	581536	70702
4458	581672	70572
4459	581777	70439
4460	581898	70307
4461	582039	70178
4462	582162	70047
4463	582299	69917
4464	582422	69786
4465	582579	69659
4466	582707	69528
4467	582838	69397
4468	582956	69266
4469	583067	69133
4470	583178	69000
4471	583292	68868
4472	583419	68737
4473	583535	68605
4474	583654	68473
4475	583781	68342
4476	583900	68210
4477	584050	68082
4478	584186	67952
4479	584334	67824
4480	584447	67692
4481	584575	67561
4482	584715	67432
4483	584842	67301
4484	584960	67169
4485	585091	67038
4486	585223	66908
4487	585352	66778
4488	585479	66647
4489	585616	66517
4490	585737	66386
4491	585842	66252
4492	585955	66120
4493	586082	65989
4494	586207	65858
4495	586330	65727
4496	586481	65599
4497	586627	65470
4498	586735	65337
4499	586869	65207
4500	587021	65079
4501	587150	64949
4502	587273	64817
4503	587402	64687
4504	587553	64559
4505	587667	64426
4506	587771	64293
4507	587883	64161
4508	588020	64031
4509	588132	63899
4510	588253	63767
4511	588380	63636
4512	588517	63507
4513	588692	63381
4514	588818	63250
4515	588942	63119
4516	589076	62989
4517	589197	62858
4518	589321	62727
4519	589440	62595
4520	589567	62464
4521	589698	62334
4522	589815	62202
4523	589941	62071
4524	590079	61942
4525	590199	61810
4526	590347	61682
4527	590485	61552
4528	590617	61422
4529	590738	61290
4530	590855	61158
4531	590931	61022
4532	591049	60891
4533	591166	60759
4534	591297	60629
4535	591412	60497
4536	591557	60368
4537	591687	60237
4538	591819	60107
4539	591945	59976
4540	592061	59844
4541	592193	59714
4542	592318	59583
4543	592542	59462
4544	592685	59333
4545	592823	59204
4546	592927	59071
4547	593057	58940
4548	593188	58810
4549	593315	58679
4550	593447	58549
4551	593560	58417
4552	593673	58285
4553	593787	58153
4554	593909	58021
4555	594031	57890
4556	594158	57759
4557	594283	57629
4558	594411	57498
4559	594536	57367
4560	594676	57238
4561	594826	57109
4562	594940	56977
4563	595065	56846
4564	595184	56715
4565	595322	56585
4566	595461	56456
4567	595605	56326
4568	595754	56198
4569	595877	56067
4570	595998	55935
4571	596135	55806
4572	596262	55675
4573	596372	55543
4574	596499	55412
4575	596634	55282
4576	596753	55151
4577	596892	55021
4578	597033	54892
4579	597182	54763
4580	597305	54632
4581	597445	54502
4582	597572	54372
4583	597707	54242
4584	597837	54111
4585	597964	53981
4586	598103	53851
4587	598228	53720
4588	598323	53587
4589	598435	53455
4590	598545	53322
4591	598672	53192
4592	598797	53061
4593	598898	52928
4594	599028	52797
4595	599147	52666
4596	599266	52535
4597	599411	52406
4598	599517	52273
4599	599630	52141
4600	599751	52010
4601	599873	51879
4602	599993	51748
4603	600123	51617
4604	600244	51486
4605	600369	51355
4606	600528	51228
4607	600654	51097
4608	600758	50964
4609	600859	50831
4610	600996	50702
4611	601108	50570
4612	601215	50437
4613	601344	50307
4614	601492	50178
4615	601612	50047
4616	601759	49918
4617	601910	49789
4618	602161	49669
4619	602283	49538
4620	602430	49409
4621	602553	49278
4622	602691	49148
4623	602806	49017
4624	602923	48885
4625	603049	48754
4626	603168	48623
4627	603313	48494
4628	603439	48363
4629	603568	48233
4630	603667	48100
4631	603793	47969
4632	603952	47841
4633	604091	47712
4634	604217	47581
4635	604347	47450
4636	604501	47322
4637	604626	47191
4638	604757	47061
4639	604866	46929
4640	604988	46798
4641	605122	46668
4642	605269	46539
4643	605415	46409
4644	605560	46280
4645	605668	46148
4646	605796	46018
4647	605909	45886
4648	606061	45757
4649	606190	45627
4650	606329	45497
4651	606458	45367
4652	606597	45237
4653	606713	45105
4654	606834	44974
4655	606956	44843
4656	607100	44714
4657	607218	44583
4658	607312	44450
4659	607430	44318
4660	607545	44187
4661	607705	44059
4662	607842	43929
4663	607961	43798
4664	608096	43668
4665	608223	43537
4666	608348	43406
4667	608467	43275
4668	608612	43146
4669	608730	43015
4670	608855	42884
4671	608987	42754
4672	609117	42623
4673	609257	42494
4674	609379	42363
4675	609496	42232
4676	609619	42101
4677	609749	41970
4678	609874	41840
4679	610001	41709
4680	610133	41579
4681	610263	41448
4682	610390	41318
4683	610509	41187
4684	610632	41056
4685	610762	40926
4686	610900	40796
4687	611036	40666
4688	611158	40535
4689	611287	40404
4690	611392	40272
4691	611505	40141
4692	611644	40011
4693	611788	39882
4694	611921	39752
4695	612040	39621
4696	612161	39490
4697	612293	39359
4698	612434	39230
4699	612574	39100
4700	612717	38970
4701	612856	38841
4702	612987	38710
4703	613133	38581
4704	613247	38450
4705	613375	38319
4706	613510	38189
4707	613632	38058
4708	613770	37928
4709	613910	37799
4710	614026	37667
4711	614156	37537
4712	614258	37405
4713	614380	37274
4714	614504	37143
4715	614622	37012
4716	614731	36881
4717	614881	36752
4718	615006	36621
4719	615174	36493
4720	615334	36364
4721	615465	36234
4722	615602	36104
4723	615716	35973
4724	615888	35845
4725	616046	35716
4726	616172	35586
4727	616313	35456
4728	616426	35324
4729	616572	35195
4730	616682	35063
4731	616794	34932
4732	616910	34801
4733	617025	34670
4734	617174	34540
4735	617325	34411
4736	617443	34280
4737	617556	34149
4738	617682	34018
4739	617793	33887
4740	617921	33756
4741	618060	33627
4742	618187	33496
4743	618311	33365
4744	618445	33235
4745	618598	33106
4746	618732	32976
4747	618860	32846
4748	618991	32715
4749	619114	32584
4750	619223	32453
4751	619339	32322
4752	619466	32191
4753	619600	32061
4754	619717	31930
4755	619843	31800
4756	619964	31669
4757	620050	31536
4758	620194	31407
4759	620297	31275
4760	620442	31145
4761	620574	31015
4762	620682	30884
4763	620866	30756
4764	620996	30626
4765	621117	30495
4766	621258	30365
4767	621396	30235
4768	621511	30104
4769	621632	29973
4770	621751	29843
4771	621859	29711
