iter	Logloss
2702	0.08570730979
2703	0.08568886958
2704	0.08567471015
2705	0.08566738116
2706	0.08564886855
2707	0.08564164083
2708	0.08561630765
2709	0.08556817508
2710	0.08556086564
2711	0.08552648658
2712	0.08551154593
2713	0.08548304391
2714	0.08544854206
2715	0.08543175926
2716	0.08540495594
2717	0.08538004117
2718	0.08535342563
2719	0.08534352974
2720	0.08532031378
2721	0.08530755164
2722	0.08528132655
2723	0.08526397008
2724	0.08525951044
2725	0.08522495779
2726	0.0852029965
2727	0.08518602096
2728	0.08516895106
2729	0.08515415357
2730	0.08512519656
2731	0.08511318217
2732	0.08508833278
2733	0.08507424297
2734	0.08507215819
2735	0.08504630885
2736	0.08503403021
2737	0.08502190462
2738	0.08500714496
2739	0.08499627671
2740	0.08493307162
2741	0.08491009846
2742	0.08490170501
2743	0.08489297036
2744	0.08487152412
2745	0.08486761187
2746	0.08485340646
2747	0.08484577092
2748	0.08483094723
2749	0.08480292374
2750	0.08478645387
2751	0.08477911548
2752	0.08476414203
2753	0.084744773
2754	0.0847325841
2755	0.08472022905
2756	0.08470444175
2757	0.08469138942
2758	0.08466747397
2759	0.08466691871
2760	0.0846225837
2761	0.08461467792
2762	0.08457873426
2763	0.08455233957
2764	0.0845351319
2765	0.08452528305
2766	0.08450111937
2767	0.08447805749
2768	0.08446191634
2769	0.08444577958
2770	0.08443242266
2771	0.08442294213
2772	0.08439211103
2773	0.08437810435
2774	0.08437556582
2775	0.08435191622
2776	0.08434679176
2777	0.08430373168
2778	0.0842735977
2779	0.08424279222
2780	0.0842107372
2781	0.08419747741
2782	0.08416441978
2783	0.08414435343
2784	0.08412974589
2785	0.08411051751
2786	0.08409821348
2787	0.08408004157
2788	0.08405616037
2789	0.08403093411
2790	0.08400927556
2791	0.0839993379
2792	0.08397512946
2793	0.08396902714
2794	0.08394815424
2795	0.08393341737
2796	0.08390983357
2797	0.08389313111
2798	0.08387918126
2799	0.08386618809
2800	0.0838547336
2801	0.08384266258
2802	0.08382288315
2803	0.0838080095
2804	0.08379708896
2805	0.08378232692
2806	0.08375488607
2807	0.08372851709
2808	0.0837184698
2809	0.08371023715
2810	0.08369738322
2811	0.08369626385
2812	0.08368795146
2813	0.08368114861
2814	0.08364680511
2815	0.08363178811
2816	0.08361330197
2817	0.08359134024
2818	0.08358476209
2819	0.08356996815
2820	0.08356102073
2821	0.08354762211
2822	0.08353041612
2823	0.08350009424
2824	0.08348105318
2825	0.0834546604
2826	0.08344989453
2827	0.0834336343
2828	0.08342391728
2829	0.08341473367
2830	0.08340861027
2831	0.08339284608
2832	0.08337767541
2833	0.0833663
2834	0.08333914018
2835	0.08333166374
2836	0.08332538637
2837	0.08330396572
2838	0.08328395424
2839	0.08326871555
2840	0.08325147772
2841	0.08321764156
2842	0.08319598014
2843	0.08316990109
2844	0.08315288781
2845	0.08314974476
2846	0.08313876394
2847	0.08311648892
2848	0.08309743813
2849	0.08308219908
2850	0.0830715473
2851	0.08306165981
2852	0.08305121511
2853	0.08304647584
2854	0.08302657562
2855	0.08299837882
2856	0.08297801416
2857	0.08296947102
2858	0.08295780957
2859	0.08293955212
2860	0.08293385577
2861	0.08291976355
2862	0.08291115605
2863	0.08288032661
2864	0.08286469832
2865	0.08285028166
2866	0.0828183721
2867	0.08280515093
2868	0.08278228331
2869	0.08274289506
2870	0.08273434518
2871	0.08272505232
2872	0.08268147936
2873	0.08265249704
2874	0.08263480997
2875	0.08262491504
2876	0.08260998274
2877	0.08260223514
2878	0.08258234474
2879	0.08257925967
2880	0.08256309296
2881	0.08255561306
2882	0.08253990106
2883	0.08253155498
2884	0.08252273505
2885	0.08249161818
2886	0.08248668945
2887	0.08247445509
2888	0.08246105278
2889	0.08243368999
2890	0.08241748843
2891	0.08240487998
2892	0.0823887831
2893	0.08238168562
2894	0.08235072296
2895	0.08233858326
2896	0.08231042936
2897	0.08229228115
2898	0.0822775749
2899	0.08227667302
2900	0.08226884648
2901	0.08224275992
2902	0.08222706753
2903	0.082223278
2904	0.08219270446
2905	0.08218437943
2906	0.08217021814
2907	0.08214522174
2908	0.0821088151
2909	0.08209570803
2910	0.08207690523
2911	0.08206384399
2912	0.08202265958
2913	0.08201609478
2914	0.08199871371
2915	0.08197636066
2916	0.0819318918
2917	0.08191726505
2918	0.08189448812
2919	0.08187914092
2920	0.08186560043
2921	0.08185265785
2922	0.08182909527
2923	0.08179346392
2924	0.08178809162
2925	0.08175915302
2926	0.08175542892
2927	0.08174026029
2928	0.0816931471
2929	0.08168227834
2930	0.08165974625
2931	0.08163797166
2932	0.08160082514
2933	0.08158249329
2934	0.08157987061
2935	0.08156976912
2936	0.08156403259
2937	0.08155704149
2938	0.08155451723
2939	0.08153964508
2940	0.08152582257
2941	0.08151144137
2942	0.08149296472
2943	0.08147316093
2944	0.08145124412
2945	0.08142277158
2946	0.08139334565
2947	0.08139103052
2948	0.08137068105
2949	0.08134198062
2950	0.0813120835
2951	0.08129987246
2952	0.08126733698
2953	0.08126072844
2954	0.08124556919
2955	0.08124243407
2956	0.08122366799
2957	0.08119981844
2958	0.08118203711
2959	0.08116876437
2960	0.08115891103
2961	0.08114155737
2962	0.08113836485
2963	0.08113429104
2964	0.08112937145
2965	0.08110473446
2966	0.08109123607
2967	0.08105965902
2968	0.08101975441
2969	0.08100313998
2970	0.08097524106
2971	0.08094768208
2972	0.08093051095
2973	0.08090641087
2974	0.08089637057
2975	0.08087358966
2976	0.0808577821
2977	0.08084633545
2978	0.08081313574
2979	0.08079959242
2980	0.08079765147
2981	0.08078741063
2982	0.08078440139
2983	0.08076674797
2984	0.08074856462
2985	0.08072835891
2986	0.08071952251
2987	0.08069924686
2988	0.08066867346
2989	0.08065041642
2990	0.08062594189
2991	0.08061470184
2992	0.08060916852
2993	0.0805913369
2994	0.08058254473
2995	0.08057851241
2996	0.08056388946
2997	0.08054662015
2998	0.08053107218
2999	0.08050613115
3000	0.08048234856
3001	0.0804774667
3002	0.08044835979
3003	0.08044598584
3004	0.08043104015
3005	0.08041077149
3006	0.08038066946
3007	0.08036371649
3008	0.08033098178
3009	0.08031844174
3010	0.08031045826
3011	0.08030133608
3012	0.08028292699
3013	0.08025565871
3014	0.08024228074
3015	0.08021838002
3016	0.08021552466
3017	0.08019018208
3018	0.08018178876
3019	0.08015523382
3020	0.08013727496
3021	0.08012616531
3022	0.08009355594
3023	0.08006926701
3024	0.08004379356
3025	0.08002812702
3026	0.0800082233
3027	0.07999205995
3028	0.07997858018
3029	0.0799455934
3030	0.07992911549
3031	0.07989810213
3032	0.07987550996
3033	0.07986254364
3034	0.07980342239
3035	0.07978175048
3036	0.07976466812
3037	0.07974570347
3038	0.07974218143
3039	0.07970172592
3040	0.07969158213
3041	0.07966197632
3042	0.07964597271
3043	0.07962241123
3044	0.07961861793
3045	0.07959171743
3046	0.07958258712
3047	0.07956254988
3048	0.07954030133
3049	0.0795011537
3050	0.0794829737
3051	0.07945622652
3052	0.07945157044
3053	0.07942809342
3054	0.07942072858
3055	0.07940147479
3056	0.07937859583
3057	0.07935429508
3058	0.07933279542
3059	0.07932055376
3060	0.07929389551
3061	0.0792725643
3062	0.07923173973
3063	0.07920243203
3064	0.07916237447
3065	0.07914761608
3066	0.07912167043
3067	0.07910638962
3068	0.07909836919
3069	0.07908551127
3070	0.07906262835
3071	0.07905184086
3072	0.07902522
3073	0.07900881294
3074	0.07897800506
3075	0.0789706807
3076	0.0789427829
3077	0.07892016478
3078	0.07889933269
3079	0.07887759688
3080	0.07885726754
3081	0.07883743743
3082	0.07880836821
3083	0.07878454476
3084	0.07877397595
3085	0.07877140468
3086	0.07875400179
3087	0.07872748344
3088	0.0787110933
3089	0.0787061665
3090	0.07869861977
3091	0.07865967836
3092	0.07865528393
3093	0.07864530895
3094	0.07863596194
3095	0.07861431997
3096	0.07858032149
3097	0.07856047746
3098	0.07855192704
3099	0.07852240102
3100	0.07851675513
3101	0.07850610844
3102	0.07848741538
3103	0.07847678871
3104	0.07847331033
3105	0.07842699569
3106	0.07840672313
3107	0.07840388503
3108	0.0783791652
3109	0.07836132843
3110	0.07835085986
3111	0.07834648637
3112	0.07832101074
3113	0.07830322207
3114	0.07827469649
3115	0.0782521615
3116	0.07821866754
3117	0.07817864871
3118	0.07816153366
3119	0.07814203098
3120	0.07813592423
3121	0.07811218333
3122	0.07809098366
3123	0.07807245747
3124	0.0780322298
3125	0.07801007024
3126	0.07800481784
3127	0.07798764709
3128	0.07798129816
3129	0.07796016623
3130	0.07793456146
3131	0.07791414463
3132	0.07790030838
3133	0.07788970628
3134	0.07786617435
3135	0.07785268358
3136	0.07784271525
3137	0.07782384024
3138	0.07781826993
3139	0.07780520379
3140	0.07779846408
3141	0.07777767797
3142	0.07776156525
3143	0.07773305914
3144	0.07772598498
3145	0.07770831642
3146	0.07770465013
3147	0.07768737975
3148	0.07768251589
3149	0.07765691137
3150	0.07764126057
3151	0.07762616281
3152	0.07762146499
3153	0.07760729673
3154	0.07759011031
3155	0.07757180351
3156	0.07754245659
3157	0.07750671759
3158	0.07749816099
3159	0.07747777747
3160	0.07744525994
3161	0.0774338237
3162	0.07739568358
3163	0.07737728719
3164	0.07736124893
3165	0.07735050478
3166	0.07733382551
3167	0.07731467656
3168	0.07729241092
3169	0.07727069032
3170	0.077247665
3171	0.07722071066
3172	0.07719394417
3173	0.07716991832
3174	0.07715285928
3175	0.07712663987
3176	0.07712123277
3177	0.07712071986
3178	0.07710385844
3179	0.07709997756
3180	0.07707773805
3181	0.07704508483
3182	0.07702452443
3183	0.07700919583
3184	0.07699934635
3185	0.07698035179
3186	0.07697323451
3187	0.07696109769
3188	0.07694131052
3189	0.07693422989
3190	0.07691383598
3191	0.0768920317
3192	0.0768820104
3193	0.07686890508
3194	0.07685491754
3195	0.07683673205
3196	0.07682208773
3197	0.07681172017
3198	0.07679000526
3199	0.07677229344
3200	0.07675889503
3201	0.07674233647
3202	0.07672633515
3203	0.07671523146
3204	0.07669520907
3205	0.07668366588
3206	0.07666704803
3207	0.07665963077
3208	0.07663402037
3209	0.07662156084
3210	0.0766093941
3211	0.07660043044
3212	0.0765731252
3213	0.07656054914
3214	0.07655699411
3215	0.07654670782
3216	0.07654162425
3217	0.07651412057
3218	0.07649822108
3219	0.07647342118
3220	0.07644821574
3221	0.07644228198
3222	0.07642622353
3223	0.07640020681
3224	0.07638582958
3225	0.07638340847
3226	0.07635995548
3227	0.07635301537
3228	0.07634990826
3229	0.07632188557
3230	0.0762892512
3231	0.076281703
3232	0.07625090437
3233	0.07623946266
3234	0.07622260811
3235	0.0761988829
3236	0.07618862766
3237	0.07617513033
3238	0.07614998154
3239	0.07612583004
3240	0.07610473172
3241	0.07609170865
3242	0.07607799204
3243	0.07604815052
3244	0.07604812789
3245	0.07603465024
3246	0.07602592209
3247	0.07598530489
3248	0.07597164972
3249	0.07595103319
3250	0.07592651072
3251	0.07591143635
3252	0.07589599716
3253	0.07588411259
3254	0.07586436941
3255	0.07585090468
3256	0.07583316351
3257	0.07582815778
3258	0.07582435253
3259	0.07581400763
3260	0.07579279293
3261	0.07578464917
3262	0.07575646453
3263	0.07572045421
3264	0.0757142568
3265	0.07570109757
3266	0.07568749961
3267	0.07567813292
3268	0.07567105997
3269	0.07565617392
3270	0.07563970162
3271	0.0756147442
3272	0.0755784801
3273	0.07557015971
3274	0.07556208662
3275	0.07553809502
3276	0.07551762569
3277	0.07547278143
3278	0.07545815717
3279	0.07545047037
3280	0.07544903961
3281	0.07542221954
3282	0.07541633241
3283	0.07539516044
3284	0.075382315
3285	0.07537096029
3286	0.0753611264
3287	0.07534948095
3288	0.0753279537
3289	0.07531344474
3290	0.07530053234
3291	0.07529421818
3292	0.07526714261
3293	0.07523873379
3294	0.07521997764
3295	0.07520680871
3296	0.07519511088
3297	0.07518905967
3298	0.07518476343
3299	0.07515125164
3300	0.07513545954
3301	0.07511476194
3302	0.07510504194
3303	0.07508114296
3304	0.07506072781
3305	0.07504172787
3306	0.07502443652
3307	0.07501257771
3308	0.07498111982
3309	0.07495662354
3310	0.07493350906
3311	0.07491674159
3312	0.07490654541
3313	0.07489303251
3314	0.07487536347
3315	0.07486758474
3316	0.07486085803
3317	0.07484260504
3318	0.07482885644
3319	0.07481241624
3320	0.07479930291
3321	0.07479229785
3322	0.07478172473
3323	0.07476567215
3324	0.07475307389
3325	0.07473040771
3326	0.07471084066
3327	0.07469845364
3328	0.07468079599
3329	0.07466666815
3330	0.07466456015
3331	0.0746518564
3332	0.07464268416
3333	0.07462395845
3334	0.07460894904
3335	0.07460233782
3336	0.07458362738
3337	0.07456414691
3338	0.07456015432
3339	0.07454659437
3340	0.074520161
3341	0.07449448407
3342	0.07448492934
3343	0.07447389389
3344	0.07446653422
3345	0.07443136046
3346	0.07442171678
3347	0.0743898849
3348	0.07436129039
3349	0.07434972496
3350	0.07433203877
3351	0.07432363183
3352	0.07431890811
3353	0.07429478183
3354	0.07427808527
3355	0.07427045114
3356	0.07426604047
3357	0.07425851544
3358	0.07425531333
3359	0.07423779792
3360	0.07421386262
3361	0.07420782744
3362	0.07420374363
3363	0.07419022538
3364	0.0741465376
3365	0.07413982886
3366	0.07412337123
3367	0.07411148237
3368	0.07409982334
3369	0.07409523358
3370	0.07408101445
3371	0.07406346095
3372	0.07405057007
3373	0.07401709478
3374	0.07400399542
3375	0.07398969934
3376	0.07395216477
3377	0.07391140787
3378	0.07388003857
3379	0.07386706055
3380	0.07383133025
3381	0.07378971748
3382	0.07376413953
3383	0.07373974667
3384	0.0737336134
3385	0.07373259057
3386	0.07370623518
3387	0.07369202428
3388	0.07366375003
3389	0.07366227631
3390	0.07365226943
3391	0.07363378874
3392	0.07362650696
3393	0.07359611964
3394	0.0735698722
3395	0.07354553456
3396	0.07353003162
3397	0.07351803825
3398	0.07351168338
3399	0.07350687479
3400	0.07350270247
3401	0.07349033762
3402	0.07348645375
3403	0.07346062639
3404	0.07344827391
3405	0.07344568976
3406	0.07339558747
3407	0.07335681157
3408	0.07333119438
3409	0.0733104832
3410	0.07330651635
3411	0.07328623219
3412	0.07327771227
3413	0.07326379754
3414	0.07325522831
3415	0.07324346066
3416	0.07322484917
3417	0.07322142101
3418	0.07319743537
3419	0.0731738875
3420	0.07316585415
3421	0.07314978955
3422	0.07313286614
3423	0.0731272145
3424	0.07311643209
3425	0.0731006764
3426	0.07308004233
3427	0.07306435495
3428	0.073039971
3429	0.07302689511
3430	0.07299802882
3431	0.07297388305
3432	0.07294334141
3433	0.07292355221
3434	0.07289842355
3435	0.07287317738
3436	0.07286749208
3437	0.0728635159
3438	0.07282410211
3439	0.07280059488
3440	0.07278654701
3441	0.07277206751
3442	0.07275872319
3443	0.07272881348
3444	0.07272809562
3445	0.07272402734
3446	0.07270071766
3447	0.07268990152
3448	0.07267883067
3449	0.07266126679
3450	0.07264919713
3451	0.07264320733
3452	0.07263299909
3453	0.0726234423
3454	0.072621104
3455	0.07261914451
3456	0.07261511907
3457	0.07259537134
3458	0.07259334314
3459	0.07258226196
3460	0.07257229339
3461	0.0725644109
3462	0.07253129075
3463	0.07251286405
3464	0.07251123604
3465	0.07248179529
3466	0.07247107216
3467	0.07246946491
3468	0.07246279866
3469	0.07244188951
3470	0.07242878899
3471	0.07241243546
3472	0.07238958164
3473	0.07236103653
3474	0.0723462611
3475	0.07233673229
3476	0.07231337938
3477	0.0722778452
3478	0.07226989633
3479	0.07225882571
3480	0.07224128939
3481	0.07221528882
3482	0.07218328766
3483	0.07215625095
3484	0.07213660138
3485	0.07211744964
3486	0.07211344115
3487	0.07209929073
3488	0.07209564651
3489	0.07206731175
3490	0.07206154635
3491	0.07205236792
3492	0.07204446249
3493	0.07203532119
3494	0.07201194062
3495	0.0720034912
3496	0.07198676617
3497	0.07197530101
3498	0.07195692113
3499	0.07194406465
3500	0.07192324085
3501	0.07191308955
3502	0.07187459679
3503	0.07184445279
3504	0.07182841006
3505	0.07182523578
3506	0.07180346656
3507	0.07178820302
3508	0.07177620555
3509	0.07176051164
3510	0.07173855912
3511	0.07171902369
3512	0.07170806025
3513	0.07169978056
3514	0.07169111055
3515	0.07168052643
3516	0.07167159066
3517	0.07164183395
3518	0.07163962974
3519	0.07162591743
3520	0.07161672611
3521	0.07161288673
3522	0.0716041713
3523	0.07159790824
3524	0.07157124029
3525	0.07153579079
3526	0.07151831441
3527	0.0715052725
3528	0.0714808336
3529	0.07145811918
3530	0.07145354259
3531	0.07143686403
3532	0.07142333267
3533	0.07141221614
3534	0.07140724192
3535	0.0713907408
3536	0.0713711471
3537	0.0713682573
3538	0.07134827165
3539	0.07133831793
3540	0.07132559021
3541	0.07132114785
3542	0.07130781694
3543	0.07130119624
3544	0.07130066315
3545	0.07128928886
3546	0.07127093198
3547	0.07125697712
3548	0.07121229663
3549	0.07118893321
3550	0.07118356512
3551	0.07116352654
3552	0.07115620612
3553	0.07114437457
3554	0.07111280821
3555	0.07109939816
3556	0.07108635779
3557	0.07105533756
3558	0.07104618096
3559	0.07103050398
3560	0.07100642776
3561	0.0709843491
3562	0.07097950136
3563	0.07097260092
3564	0.07095850783
3565	0.07095524921
3566	0.07095443123
3567	0.0709314442
3568	0.07092086399
3569	0.07091162079
3570	0.07090312373
3571	0.07089918638
3572	0.07088615178
3573	0.07087595747
3574	0.07086653294
3575	0.07084157407
3576	0.07080968601
3577	0.07078254922
3578	0.07077207171
3579	0.07074854134
3580	0.07073978495
3581	0.07071838076
3582	0.07069210631
3583	0.07068069728
3584	0.07066242132
3585	0.07066241932
3586	0.07066050024
3587	0.07065042435
3588	0.07064143795
3589	0.07062796776
3590	0.07061618575
3591	0.07059519878
3592	0.07056635455
3593	0.07054622809
3594	0.07053877337
3595	0.07052894902
3596	0.07052279969
3597	0.07051112695
3598	0.07049798801
3599	0.07047770647
3600	0.07046681944
3601	0.070452663
3602	0.07042613689
3603	0.0703923519
3604	0.0703691428
3605	0.07035202728
3606	0.07034021982
3607	0.07031854704
3608	0.0703174671
3609	0.07031102415
3610	0.07029154952
3611	0.07028835159
3612	0.07026182889
3613	0.07024532212
3614	0.07023029682
3615	0.07021613916
3616	0.07018699047
3617	0.07017113473
3618	0.07015487807
3619	0.07014016028
3620	0.07012832315
3621	0.07011764651
3622	0.07009358199
3623	0.0700753952
3624	0.07006405285
3625	0.07003649216
3626	0.07001481786
3627	0.0700096028
3628	0.06999757081
3629	0.06999156862
3630	0.06996701914
3631	0.06995002797
3632	0.06993709039
3633	0.06992965299
3634	0.06991806009
3635	0.06988660112
3636	0.06988380281
3637	0.06986458789
3638	0.0698465734
3639	0.06982502315
3640	0.06980960009
3641	0.06979705772
3642	0.06978391834
3643	0.06977938029
3644	0.06977093614
3645	0.06975709676
3646	0.06972822121
3647	0.06971576758
3648	0.06969893058
3649	0.06968667081
3650	0.0696487861
3651	0.06963107911
3652	0.06962440372
3653	0.06962013609
3654	0.06961115466
3655	0.06960426831
3656	0.06958927246
3657	0.06956456671
3658	0.0695601465
3659	0.06954548711
3660	0.06953481568
3661	0.06952129674
3662	0.06950971088
3663	0.069494225
3664	0.06948175456
3665	0.06947880674
3666	0.06946923289
3667	0.06945809152
3668	0.06943294459
3669	0.06942684738
3670	0.069414966
3671	0.06940181079
3672	0.06938332534
3673	0.06937028013
3674	0.06933098882
3675	0.06930998363
3676	0.06930723895
3677	0.06929051862
3678	0.0692788865
3679	0.06926439099
3680	0.06924790067
3681	0.06921739214
3682	0.06919700947
3683	0.06917403844
3684	0.06913799198
3685	0.06909831333
3686	0.06908275703
3687	0.06907561532
3688	0.06905321945
3689	0.06904396357
3690	0.06902216398
3691	0.06901696542
3692	0.06899956135
3693	0.0689904009
3694	0.06896617827
3695	0.06896434424
3696	0.06894657985
3697	0.06892645555
3698	0.06890447061
3699	0.06888356979
3700	0.06887224106
3701	0.06887161995
3702	0.06885337358
3703	0.06884598103
3704	0.06883579497
3705	0.06881823276
3706	0.06881380276
3707	0.06879796113
3708	0.06877612317
3709	0.06877187823
3710	0.06876764471
3711	0.06872392483
3712	0.06872319395
3713	0.06871445783
3714	0.06869950942
3715	0.06869620578
3716	0.06868920834
3717	0.06867109018
3718	0.06864658279
3719	0.06864040653
3720	0.06862860514
3721	0.06861558202
3722	0.06861478176
3723	0.06859295496
3724	0.06858292656
3725	0.06856155526
3726	0.06853271706
3727	0.0685130144
3728	0.06849599538
3729	0.06849125043
3730	0.06848859706
3731	0.06848465656
3732	0.06846285373
3733	0.06845153954
3734	0.06842864775
3735	0.06841689835
3736	0.06840138961
3737	0.06838185486
3738	0.06836018262
3739	0.06834448342
3740	0.06832781357
3741	0.06832002565
3742	0.06830801471
3743	0.06827468622
3744	0.06825159688
3745	0.06824282192
3746	0.06823706648
3747	0.068231481
3748	0.06820511135
3749	0.06819902554
3750	0.06819382516
3751	0.06818961889
3752	0.0681768714
3753	0.06816270692
3754	0.06813133401
3755	0.0681292047
3756	0.06812190303
3757	0.06810274474
3758	0.06807334752
3759	0.06805681744
3760	0.06803176859
3761	0.06802439516
3762	0.06801620965
3763	0.06800336032
3764	0.0679719681
3765	0.06795797915
3766	0.06794476961
3767	0.06793725264
3768	0.06792904716
3769	0.06790352835
3770	0.06788952015
3771	0.06787941106
3772	0.06786365089
3773	0.06784967562
3774	0.06783855995
3775	0.06782513465
3776	0.06781374301
3777	0.06780276251
3778	0.06778525518
3779	0.06777910603
3780	0.0677745352
3781	0.06776790347
3782	0.067752808
3783	0.06773908891
3784	0.06771232138
3785	0.06768452023
3786	0.06768012382
3787	0.06767548519
3788	0.06767353637
3789	0.06766824852
3790	0.06765834011
3791	0.06764903203
3792	0.06764212657
3793	0.06762395701
3794	0.06760868211
3795	0.06759992915
3796	0.06759218692
3797	0.0675773487
3798	0.06756490213
3799	0.0675515047
3800	0.06754477708
3801	0.06753803171
3802	0.06752475468
3803	0.06751546689
3804	0.06750752333
3805	0.06750260973
3806	0.06748576118
3807	0.0674768399
3808	0.06746379197
3809	0.0674506534
3810	0.06743789137
3811	0.0674317197
3812	0.06741804334
3813	0.06739668014
3814	0.06738334217
3815	0.06737119561
3816	0.06736139232
3817	0.06734680116
3818	0.06733835207
3819	0.06732719885
3820	0.06729927484
3821	0.06728398008
3822	0.06725818587
3823	0.06724844181
3824	0.06722751517
3825	0.06721286497
3826	0.06720402983
3827	0.06717761107
3828	0.0671651671
3829	0.06715979702
3830	0.06714298155
3831	0.06713086388
3832	0.06712260178
3833	0.06711923313
3834	0.06711273824
3835	0.06710455176
3836	0.06706551501
3837	0.06704257174
3838	0.06703649368
3839	0.067024975
3840	0.06700439411
3841	0.06699099427
3842	0.06698327771
3843	0.06696045947
3844	0.06695573797
3845	0.06694507105
3846	0.06692639885
3847	0.06691399857
3848	0.0669025318
3849	0.06688430621
3850	0.06687330853
3851	0.06684290618
3852	0.06683218073
3853	0.06682053597
3854	0.06681301478
3855	0.06679676837
3856	0.06677248163
3857	0.06676634972
3858	0.06676319195
3859	0.06673933947
3860	0.06672653838
3861	0.06670677543
3862	0.06669605887
3863	0.06668276125
3864	0.06667278896
3865	0.06666105531
3866	0.06663405891
3867	0.06662969698
3868	0.06662969675
3869	0.0666246772
3870	0.06662181189
3871	0.06660946739
3872	0.06660324745
3873	0.06659522809
3874	0.06656507482
3875	0.06653536786
3876	0.06652257294
3877	0.06650535
3878	0.06649030459
3879	0.06646086022
3880	0.06644880791
3881	0.06643765435
3882	0.06642185536
3883	0.06639888449
3884	0.06639473622
3885	0.06638128147
3886	0.06636360121
3887	0.06635783145
3888	0.06634068654
3889	0.06631447588
3890	0.06630072519
3891	0.0662733955
3892	0.06625983462
3893	0.06624890118
3894	0.06622185411
3895	0.06620635842
3896	0.06620534936
3897	0.06618883558
3898	0.06617867429
3899	0.0661727213
3900	0.06616425685
3901	0.06615286472
3902	0.06614031659
3903	0.06612335794
3904	0.06611847161
3905	0.06610088531
3906	0.06609338696
3907	0.06608460155
3908	0.06607409471
3909	0.06604310443
3910	0.06602818184
3911	0.06601874744
3912	0.06600149104
3913	0.06599290833
3914	0.06598447207
3915	0.06597225947
3916	0.06596314322
3917	0.06595476497
3918	0.06594269407
3919	0.06592425223
3920	0.06590357342
3921	0.06587080111
3922	0.06585038328
3923	0.06583219231
3924	0.0658190839
3925	0.06580504131
3926	0.06580023677
3927	0.06579709671
3928	0.06578742763
3929	0.06577529854
3930	0.06576574035
3931	0.06575478724
3932	0.0657402208
3933	0.0657273072
3934	0.06571261697
3935	0.06570110833
3936	0.06568953263
3937	0.06568132943
3938	0.06567848505
3939	0.06565948653
3940	0.06564458051
3941	0.06562734968
3942	0.06562060004
3943	0.06559653252
3944	0.06559528492
3945	0.06558344474
3946	0.06557576595
3947	0.06555250278
3948	0.06553290057
3949	0.06551890005
3950	0.06550981201
3951	0.06549711769
3952	0.0654943029
3953	0.06548698857
3954	0.06547504229
3955	0.06544399516
3956	0.06543317271
3957	0.06540838673
3958	0.0654069322
3959	0.06539455821
3960	0.06537102266
3961	0.06535827819
3962	0.06534356396
3963	0.06533305821
3964	0.06531836713
3965	0.06531797756
3966	0.06530112331
3967	0.06528712037
3968	0.06527834401
3969	0.06526570421
3970	0.06526404567
3971	0.06524744303
3972	0.06523446552
3973	0.06521426892
3974	0.06520165342
3975	0.06519087193
3976	0.06515834236
3977	0.06514456508
3978	0.06513698771
3979	0.06511799574
3980	0.06510542088
3981	0.06510254615
3982	0.06509587619
3983	0.06508512584
3984	0.06507043492
3985	0.06506607289
3986	0.06504608173
3987	0.06504129524
3988	0.06503307612
3989	0.06502888883
3990	0.06500974925
3991	0.06500926327
3992	0.06499919226
3993	0.06499355881
3994	0.0649658237
3995	0.0649468284
3996	0.0649366199
3997	0.06493111553
3998	0.06491472363
3999	0.06489775676
4000	0.06489055051
4001	0.06487893938
4002	0.06487261814
4003	0.06484479311
4004	0.06484327874
4005	0.0648195111
4006	0.06481337123
4007	0.06479102842
4008	0.06476868863
4009	0.06476009145
4010	0.06475086439
4011	0.06472787265
4012	0.064709293
4013	0.06470083639
4014	0.06469811556
4015	0.06469323031
4016	0.06467705007
4017	0.06465496619
4018	0.06464566682
4019	0.06463292828
4020	0.06461736454
4021	0.06460778076
4022	0.06458785975
4023	0.0645724176
4024	0.06456226121
4025	0.06455779093
4026	0.06455079344
4027	0.0645239131
4028	0.06452102302
4029	0.06450864367
4030	0.06449003548
4031	0.06447986223
4032	0.06446629323
4033	0.06445311741
4034	0.06444024287
4035	0.06443199837
4036	0.06441697343
4037	0.06440008351
4038	0.06439012774
4039	0.06436753674
4040	0.06436087961
4041	0.06434517952
4042	0.06432977599
4043	0.06431841857
4044	0.06429558934
4045	0.06428606383
4046	0.06425944851
4047	0.06424329282
4048	0.06422618669
4049	0.0641966965
4050	0.06417597975
4051	0.0641569572
4052	0.06414657197
4053	0.06412713125
4054	0.0641122284
4055	0.06410193726
4056	0.06410000321
4057	0.06409026211
4058	0.06408415549
4059	0.0640611149
4060	0.06405576559
4061	0.06404710589
4062	0.06403673468
4063	0.06400818876
4064	0.06398753609
4065	0.06397764675
4066	0.06395991177
4067	0.06395025176
4068	0.06394384677
4069	0.06394274222
4070	0.06393864033
4071	0.06392964201
4072	0.06391088762
4073	0.06389207151
4074	0.0638867765
4075	0.06386858046
4076	0.06384525718
4077	0.06384067791
4078	0.06383253222
4079	0.06383032718
4080	0.06381660227
4081	0.06380811753
4082	0.06380047576
4083	0.06379471657
4084	0.06376440467
4085	0.0637605368
4086	0.06374875289
4087	0.06373311311
4088	0.06372910477
4089	0.06371187066
4090	0.06368981181
4091	0.06367565968
4092	0.06366316258
4093	0.06365282108
4094	0.06363228182
4095	0.06362196247
4096	0.06361427409
4097	0.0635816664
4098	0.06357150467
4099	0.06355040094
4100	0.06354324821
4101	0.06353114702
4102	0.06350914649
